study_id,author,first_dose_only,location_id,location_id2,location_name,location_name2,vac_before_booster,vaccine_developer,variant,symptom_severity,severity,sample_size,age_start,age_end,efficacy_mean,efficacy_lower,efficacy_upper,booster,vemt,mean_time_since_vaccination,start_interval,end_interval,sev_severity,mid_point1,mid_point,study_id2,e_mean
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Moderna,B.1.617.2,infection,infection,,18,64,0.769,0.733,0.8,0,0,,2,17,infection,9.5,9.5,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.669
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Moderna,B.1.617.2,infection,infection,,18,64,0.636,0.622,0.651,0,0,,18,25,infection,21.5,21.5,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.536
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Moderna,B.1.617.2,infection,infection,,18,64,0.494,0.473,0.514,0,0,,26,34,infection,30,30,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.394
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Moderna,B.1.617.2,infection,infection,,18,64,0.226,0.061,0.362,0,0,,35,42,infection,38.5,38.5,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.126
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Moderna,B.1.617.2,severe,hosp,,18,64,0.849,0.754,0.908,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.749
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Moderna,B.1.617.2,severe,hosp,,18,64,0.815,0.782,0.843,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.715
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Moderna,B.1.617.2,severe,hosp,,18,64,0.816,0.779,0.847,0,0,,26,34,severe,30,30,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.716
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Moderna,B.1.617.2,severe,hosp,,18,64,0.425,-0.04,0.682,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.325
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Moderna,B.1.617.2,severe,death,,18,64,0.777,0.307,0.928,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.677
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Moderna,B.1.617.2,severe,death,,18,64,0.841,0.75,0.899,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.741
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Moderna,B.1.617.2,severe,death,,18,64,0.833,0.746,0.89,0,0,,26,34,severe,30,30,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.733
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Moderna,B.1.617.2,severe,death,,18,64,0.797,-0.443,0.971,0,0,,35,42,severe,38.5,38.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.697
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",AstraZeneca,B.1.617.2,infection,infection,,18,64,0.392,0.364,0.419,0,0,,2,17,infection,9.5,9.5,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.292
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",AstraZeneca,B.1.617.2,infection,infection,,18,64,0.256,0.239,0.273,0,0,,18,25,infection,21.5,21.5,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.156
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",AstraZeneca,B.1.617.2,severe,hosp,,18,64,0.762,0.706,0.807,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.662
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",AstraZeneca,B.1.617.2,severe,hosp,,18,64,0.754,0.73,0.776,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.654
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",AstraZeneca,B.1.617.2,severe,hosp,,18,64,0.595,0.54,0.642,0,0,,26,34,severe,30,30,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.495
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",AstraZeneca,B.1.617.2,severe,hosp,,18,64,0.488,0.382,0.576,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.388
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",AstraZeneca,B.1.617.2,severe,death,,18,64,0.901,0.735,0.963,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.801
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",AstraZeneca,B.1.617.2,severe,death,,18,64,0.836,0.787,0.874,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.736
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",AstraZeneca,B.1.617.2,severe,death,,18,64,0.65,0.533,0.737,0,0,,26,34,severe,30,30,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.55
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",AstraZeneca,B.1.617.2,severe,death,,18,64,0.571,0.352,0.716,0,0,,35,42,severe,38.5,38.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.471
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Johnson & Johnson,B.1.617.2,infection,infection,,18,64,0.393,0.361,0.424,0,0,,2,17,infection,9.5,9.5,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.293
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Johnson & Johnson,B.1.617.2,infection,infection,,18,64,0.457,0.43,0.482,0,0,,18,25,infection,21.5,21.5,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.357
558,Voko Z,0,48,48,Hungary,Hungary delta 18-64,"",Johnson & Johnson,B.1.617.2,infection,infection,,18,64,0.359,0.325,0.392,0,0,,26,34,infection,30,30,558&Hungary delta 18-64&B.1.617.2&infection&18&64,0.259
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Johnson & Johnson,B.1.617.2,severe,hosp,,18,64,0.432,0.329,0.52,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.332
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Johnson & Johnson,B.1.617.2,severe,hosp,,18,64,0.582,0.499,0.651,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.482
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 18-64,"",Johnson & Johnson,B.1.617.2,severe,hosp,,18,64,0.594,0.501,0.67,0,0,,26,34,severe,30,30,558&Hungary delta hosp 18-64&B.1.617.2&hosp&18&64,0.494
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Johnson & Johnson,B.1.617.2,severe,death,,18,64,0.598,0.352,0.751,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.498
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Johnson & Johnson,B.1.617.2,severe,death,,18,64,0.671,0.432,0.81,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.571
558,Voko Z,0,48,48,Hungary,Hungary delta death 18-64,"",Johnson & Johnson,B.1.617.2,severe,death,,18,64,0.761,0.567,0.868,0,0,,26,34,severe,30,30,558&Hungary delta death 18-64&B.1.617.2&death&18&64,0.661
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,65,100,0.67,0.639,0.698,0,0,,2,17,infection,9.5,9.5,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.57
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,65,100,0.588,0.568,0.607,0,0,,18,25,infection,21.5,21.5,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.488
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,65,100,0.468,0.45,0.485,0,0,,26,34,infection,30,30,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.368
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Pfizer & BioNTech,B.1.617.2,infection,infection,,65,100,0.316,0.279,0.351,0,0,,35,42,infection,38.5,38.5,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.216
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,65,100,0.766,0.733,0.794,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.666
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,65,100,0.727,0.707,0.746,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.627
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,65,100,0.678,0.662,0.694,0,0,,26,34,severe,30,30,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.578
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Pfizer & BioNTech,B.1.617.2,severe,hosp,,65,100,0.592,0.556,0.624,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.492
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,B.1.617.2,severe,death,,65,100,0.815,0.768,0.853,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.715
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,B.1.617.2,severe,death,,65,100,0.799,0.768,0.827,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.699
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,B.1.617.2,severe,death,,65,100,0.746,0.723,0.768,0,0,,26,34,severe,30,30,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.646
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Pfizer & BioNTech,B.1.617.2,severe,death,,65,100,0.602,0.552,0.646,0,0,,35,42,severe,38.5,38.5,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.502
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Moderna,B.1.617.2,infection,infection,,65,100,0.791,0.69,0.859,0,0,,2,17,infection,9.5,9.5,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.691
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Moderna,B.1.617.2,infection,infection,,65,100,0.974,0.636,0.708,0,0,,18,25,infection,21.5,21.5,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.874
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Moderna,B.1.617.2,infection,infection,,65,100,0.66,0.631,0.687,0,0,,26,34,infection,30,30,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.56
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Moderna,B.1.617.2,infection,infection,,65,100,0.473,0.388,0.547,0,0,,35,42,infection,38.5,38.5,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.373
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Moderna,B.1.617.2,severe,hosp,,65,100,0.838,0.735,0.901,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.738
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Moderna,B.1.617.2,severe,hosp,,65,100,0.786,0.747,0.82,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.686
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Moderna,B.1.617.2,severe,hosp,,65,100,0.766,0.733,0.795,0,0,,26,34,severe,30,30,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.666
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Moderna,B.1.617.2,severe,hosp,,65,100,0.693,0.609,0.759,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.593
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Moderna,B.1.617.2,severe,death,,65,100,0.932,0.726,0.983,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.832
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Moderna,B.1.617.2,severe,death,,65,100,0.864,0.804,0.906,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.764
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Moderna,B.1.617.2,severe,death,,65,100,0.817,0.767,0.856,0,0,,26,34,severe,30,30,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.717
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Moderna,B.1.617.2,severe,death,,65,100,0.719,0.607,0.799,0,0,,35,42,severe,38.5,38.5,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.619
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",AstraZeneca,B.1.617.2,infection,infection,,65,100,0.631,0.556,0.694,0,0,,2,17,infection,9.5,9.5,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.531
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",AstraZeneca,B.1.617.2,infection,infection,,65,100,0.497,0.47,0.522,0,0,,18,25,infection,21.5,21.5,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.397
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",AstraZeneca,B.1.617.2,infection,infection,,65,100,0.389,0.33,0.443,0,0,,26,34,infection,30,30,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.289
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,B.1.617.2,severe,hosp,,65,100,0.738,0.664,0.797,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.638
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,B.1.617.2,severe,hosp,,65,100,0.681,0.652,0.707,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.581
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,B.1.617.2,severe,hosp,,65,100,0.63,0.565,0.686,0,0,,26,34,severe,30,30,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.53
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",AstraZeneca,B.1.617.2,severe,hosp,,65,100,0.242,-2.031,0.811,0,0,,35,42,severe,38.5,38.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.142
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",AstraZeneca,B.1.617.2,severe,death,,65,100,0.848,0.678,0.928,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.748
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",AstraZeneca,B.1.617.2,severe,death,,65,100,0.761,0.717,0.798,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.661
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",AstraZeneca,B.1.617.2,severe,death,,65,100,0.667,0.578,0.737,0,0,,26,34,severe,30,30,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.567
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Johnson & Johnson,B.1.617.2,infection,infection,,65,100,0.178,0.034,0.301,0,0,,2,17,infection,9.5,9.5,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.078
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Johnson & Johnson,B.1.617.2,infection,infection,,65,100,0.491,0.386,0.577,0,0,,18,25,infection,21.5,21.5,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.391
558,Voko Z,0,48,48,Hungary,Hungary delta 65-100,"",Johnson & Johnson,B.1.617.2,infection,infection,,65,100,0.421,0.299,0.522,0,0,,26,34,infection,30,30,558&Hungary delta 65-100&B.1.617.2&infection&65&100,0.321
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Johnson & Johnson,B.1.617.2,severe,hosp,,65,100,0.264,0.079,0.413,0,0,,2,17,severe,9.5,9.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.164
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Johnson & Johnson,B.1.617.2,severe,hosp,,65,100,0.59,0.462,0.687,0,0,,18,25,severe,21.5,21.5,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.49
558,Voko Z,0,48,48,Hungary,Hungary delta hosp 65-100,"",Johnson & Johnson,B.1.617.2,severe,hosp,,65,100,0.467,0.299,0.595,0,0,,26,34,severe,30,30,558&Hungary delta hosp 65-100&B.1.617.2&hosp&65&100,0.367
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Johnson & Johnson,B.1.617.2,severe,death,,65,100,0.533,0.282,0.696,0,0,,2,17,severe,9.5,9.5,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.433
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Johnson & Johnson,B.1.617.2,severe,death,,65,100,0.576,0.325,0.733,0,0,,18,25,severe,21.5,21.5,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.476
558,Voko Z,0,48,48,Hungary,Hungary delta death 65-100,"",Johnson & Johnson,B.1.617.2,severe,death,,65,100,0.395,0.133,0.578,0,0,,26,34,severe,30,30,558&Hungary delta death 65-100&B.1.617.2&death&65&100,0.295
559,Florentino P,0,135,135,Brazil,Brazil adolscents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.768,0.742,0.791,0,0,,0,2,symptomatic,1,1,559&Brazil adolscents delta&B.1.617.2&symptomatic&12&17,0.668
559,Florentino P,0,135,135,Brazil,Brazil adolscents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.858,0.839,0.875,0,0,,3,4,symptomatic,3.5,3.5,559&Brazil adolscents delta&B.1.617.2&symptomatic&12&17,0.758
559,Florentino P,0,135,135,Brazil,Brazil adolscents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.783,0.754,0.808,0,0,,5,6,symptomatic,5.5,5.5,559&Brazil adolscents delta&B.1.617.2&symptomatic&12&17,0.683
559,Florentino P,0,135,135,Brazil,Brazil adolscents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.628,0.579,0.671,0,0,,7,8,symptomatic,7.5,7.5,559&Brazil adolscents delta&B.1.617.2&symptomatic&12&17,0.528
559,Florentino P,0,135,135,Brazil,Brazil adolscents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.403,0.319,0.477,0,0,,9,10,symptomatic,9.5,9.5,559&Brazil adolscents delta&B.1.617.2&symptomatic&12&17,0.303
559,Florentino P,0,434,434,Scotland,Scotland adolscents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.503,0.363,0.613,0,0,,0,2,symptomatic,1,1,559&Scotland adolscents delta&B.1.617.2&symptomatic&12&17,0.403
559,Florentino P,0,434,434,Scotland,Scotland adolscents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.893,0.78,0.948,0,0,,3,4,symptomatic,3.5,3.5,559&Scotland adolscents delta&B.1.617.2&symptomatic&12&17,0.793
559,Florentino P,0,434,434,Scotland,Scotland adolscents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.907,0.787,0.96,0,0,,5,6,symptomatic,5.5,5.5,559&Scotland adolscents delta&B.1.617.2&symptomatic&12&17,0.807
559,Florentino P,0,434,434,Scotland,Scotland adolscents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.812,0.604,0.911,0,0,,7,8,symptomatic,7.5,7.5,559&Scotland adolscents delta&B.1.617.2&symptomatic&12&17,0.712
559,Florentino P,0,434,434,Scotland,Scotland adolscents delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,12,17,0.784,0.538,0.899,0,0,,9,10,symptomatic,9.5,9.5,559&Scotland adolscents delta&B.1.617.2&symptomatic&12&17,0.684
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.753,0.689,0.82,0,0,,0,4,symptomatic,2,2,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.653
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.686,0.645,0.72,0,0,,5,8,symptomatic,6.5,6.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.586
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.622,0.578,0.663,0,0,,9,12,symptomatic,10.5,10.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.522
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.592,0.567,0.634,0,0,,13,16,symptomatic,14.5,14.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.492
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.581,0.544,0.612,0,0,,17,20,symptomatic,18.5,18.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.481
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.564,0.532,0.594,0,0,,21,24,symptomatic,22.5,22.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.464
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.56,0.53,0.582,0,0,,25,28,symptomatic,26.5,26.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.46
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.552,0.52,0.58,0,0,,29,32,symptomatic,30.5,30.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.452
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.564,0.534,0.589,0,0,,33,36,symptomatic,34.5,34.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.464
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.582,0.531,0.623,0,0,,37,40,symptomatic,38.5,38.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.482
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Pfizer & BioNTech,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.614,0.511,0.687,0,0,,41,44,symptomatic,42.5,42.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.514
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.723,0.593,0.83,0,0,,0,4,symptomatic,2,2,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.623
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.742,0.683,0.79,0,0,,5,8,symptomatic,6.5,6.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.642
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.731,0.673,0.781,0,0,,9,12,symptomatic,10.5,10.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.631
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.697,0.652,0.735,0,0,,13,16,symptomatic,14.5,14.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.597
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.659,0.621,0.7,0,0,,17,20,symptomatic,18.5,18.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.559
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.642,0.602,0.683,0,0,,21,24,symptomatic,22.5,22.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.542
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.64,0.607,0.676,0,0,,25,28,symptomatic,26.5,26.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.54
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.662,0.635,0.683,0,0,,29,32,symptomatic,30.5,30.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.562
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.661,0.623,0.692,0,0,,33,36,symptomatic,34.5,34.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.561
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.642,0.592,0.687,0,0,,37,40,symptomatic,38.5,38.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.542
561,Accorsi E,0,95,95,United Kingdom,UK 5 delta,"",Moderna,B.1.617.2,"Mild, Moderate + Severe",symptomatic,,18,65,0.6,0.471,0.702,0,0,,41,44,symptomatic,42.5,42.5,561&UK 5 delta&B.1.617.2&symptomatic&18&65,0.5
